Year,NOC,Events_Participated,NA,Total,ER,HE,Mundlak_NM,Const
2000,ETH,11,26,0.0,0.01649175412293853,0,0.0,1
2000,FIJ,9,7,0.0,0.013493253373313344,0,0.0,1
2000,FIN,64,70,0.0,0.095952023988006,0,0.0,1
2000,FSM,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,GAB,6,5,0.0,0.008995502248875561,0,0.0,1
2000,GAM,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,GBS,3,3,0.0,0.004497751124437781,0,0.0,1
2000,GEO,41,36,0.0,0.06146926536731634,0,0.0,1
2000,GEQ,4,4,0.0,0.005997001499250375,0,0.0,1
2000,GER,234,422,0.0,0.35082458770614694,0,0.0,1
2000,GHA,13,22,0.0,0.019490254872563718,0,0.0,1
2000,GRE,114,140,0.0,0.17091454272863568,0,0.0,1
2000,GRN,3,3,0.0,0.004497751124437781,0,0.0,1
2000,GUA,14,15,0.0,0.020989505247376312,0,0.0,1
2000,GUI,6,6,0.0,0.008995502248875561,0,0.0,1
2000,GUM,7,7,0.0,0.010494752623688156,0,0.0,1
2000,GUY,4,4,0.0,0.005997001499250375,0,0.0,1
2000,HAI,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,HKG,34,31,0.0,0.050974512743628186,0,0.0,1
2000,HON,4,20,0.0,0.005997001499250375,0,0.0,1
2000,HUN,137,178,0.0,0.20539730134932535,0,0.0,1
2000,INA,32,47,0.0,0.047976011994003,0,0.0,1
2000,IND,38,65,0.0,0.05697151424287856,0,0.0,1
2000,IOA,4,4,0.0,0.005997001499250375,0,0.0,1
2000,IRI,33,33,0.0,0.049475262368815595,0,0.0,1
2000,IRL,52,64,0.0,0.07796101949025487,0,0.0,1
2000,IRQ,4,4,0.0,0.005997001499250375,0,0.0,1
2000,ISL,28,18,0.0,0.041979010494752625,0,0.0,1
2000,ISR,43,39,0.0,0.06446776611694154,0,0.0,1
2000,ISV,12,9,0.0,0.017991004497751123,0,0.0,1
2000,ITA,175,361,0.0,0.2623688155922039,0,0.0,1
2000,IVB,1,1,0.0,0.0014992503748125937,0,0.0,1
2000,JAM,28,48,0.0,0.041979010494752625,0,0.0,1
2000,JOR,8,8,0.0,0.01199400299850075,0,0.0,1
2000,KAZ,104,130,0.0,0.15592203898050974,0,0.0,1
2000,KEN,24,56,0.0,0.035982008995502246,0,0.0,1
2000,KGZ,59,48,0.0,0.08845577211394302,0,0.0,1
2000,KOR,144,279,0.0,0.2158920539730135,0,0.0,1
2000,KSA,14,18,0.0,0.020989505247376312,0,0.0,1
2000,KUW,10,29,0.0,0.014992503748125937,0,0.0,1
2000,LAO,3,3,0.0,0.004497751124437781,0,0.0,1
2000,LAT,47,45,0.0,0.0704647676161919,0,0.0,1
2000,LBA,3,3,0.0,0.004497751124437781,0,0.0,1
2000,LBR,7,8,0.0,0.010494752623688156,0,0.0,1
2000,LCA,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,LES,6,6,0.0,0.008995502248875561,0,0.0,1
2000,LIB,6,6,0.0,0.008995502248875561,0,0.0,1
2000,LIE,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,LTU,50,61,0.0,0.07496251874062969,0,0.0,1
2000,LUX,8,7,0.0,0.01199400299850075,0,0.0,1
2000,MAD,10,11,0.0,0.014992503748125937,0,0.0,1
2000,MAR,28,55,0.0,0.041979010494752625,0,0.0,1
2000,MAS,32,40,0.0,0.047976011994003,0,0.0,1
2000,MAW,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,MDA,34,34,0.0,0.050974512743628186,0,0.0,1
2000,MDV,4,4,0.0,0.005997001499250375,0,0.0,1
2000,MEX,67,78,0.0,0.10044977511244378,0,0.0,1
2000,MGL,21,20,0.0,0.031484257871064465,0,0.0,1
2000,MKD,15,10,0.0,0.022488755622188907,0,0.0,1
2000,MLI,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,MLT,7,7,0.0,0.010494752623688156,0,0.0,1
2000,MON,4,4,0.0,0.005997001499250375,0,0.0,1
2000,MOZ,4,4,0.0,0.005997001499250375,0,0.0,1
2000,MRI,20,20,0.0,0.029985007496251874,0,0.0,1
2000,MTN,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,MYA,7,6,0.0,0.010494752623688156,0,0.0,1
2000,NAM,16,11,0.0,0.0239880059970015,0,0.0,1
2000,NCA,6,6,0.0,0.008995502248875561,0,0.0,1
2000,NED,95,231,0.0,0.1424287856071964,0,0.0,1
2000,NEP,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,NGR,37,83,0.0,0.05547226386806597,0,0.0,1
2000,NIG,4,4,0.0,0.005997001499250375,0,0.0,1
2000,NOR,54,93,0.0,0.08095952023988005,0,0.0,1
2000,NRU,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,NZL,95,147,0.0,0.1424287856071964,0,0.0,1
2000,OMA,5,6,0.0,0.0074962518740629685,0,0.0,1
2000,PAK,11,26,0.0,0.01649175412293853,0,0.0,1
2000,PAN,7,6,0.0,0.010494752623688156,0,0.0,1
2000,PAR,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,PER,12,21,0.0,0.017991004497751123,0,0.0,1
2000,PHI,22,20,0.0,0.03298350824587706,0,0.0,1
2000,PLE,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,PLW,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,PNG,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,POL,133,187,0.0,0.19940029985007496,0,0.0,1
2000,POR,50,61,0.0,0.07496251874062969,0,0.0,1
2000,PRK,34,31,0.0,0.050974512743628186,0,0.0,1
2000,PUR,31,29,0.0,0.046476761619190406,0,0.0,1
2000,QAT,14,17,0.0,0.020989505247376312,0,0.0,1
2000,ROU,116,145,0.0,0.17391304347826086,0,0.0,1
2000,RSA,68,127,0.0,0.10194902548725637,0,0.0,1
2000,RUS,238,434,0.0,0.3568215892053973,0,0.0,1
2000,RWA,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,SAM,5,5,0.0,0.0074962518740629685,0,0.0,1
2000,SCG,50,109,0.0,0.07496251874062969,0,0.0,1
2000,SEN,15,26,0.0,0.022488755622188907,0,0.0,1
2000,SEY,9,9,0.0,0.013493253373313344,0,0.0,1
2000,SGP,20,14,0.0,0.029985007496251874,0,0.0,1
2000,SKN,4,2,0.0,0.005997001499250375,0,0.0,1
2000,SLE,3,3,0.0,0.004497751124437781,0,0.0,1
2000,SLO,53,74,0.0,0.07946026986506746,0,0.0,1
2000,SMR,4,4,0.0,0.005997001499250375,0,0.0,1
2000,SOL,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,SOM,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,SRI,16,18,0.0,0.0239880059970015,0,0.0,1
2000,STP,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,SUD,3,3,0.0,0.004497751124437781,0,0.0,1
2000,SUI,82,102,0.0,0.12293853073463268,0,0.0,1
2000,SUR,5,4,0.0,0.0074962518740629685,0,0.0,1
2000,SVK,63,108,0.0,0.0944527736131934,0,0.0,1
2000,SWE,92,150,0.0,0.13793103448275862,0,0.0,1
2000,SWZ,6,6,0.0,0.008995502248875561,0,0.0,1
2000,SYR,7,8,0.0,0.010494752623688156,0,0.0,1
2000,TAN,2,4,0.0,0.0029985007496251873,0,0.0,1
2000,TGA,3,3,0.0,0.004497751124437781,0,0.0,1
2000,THA,51,52,0.0,0.07646176911544228,0,0.0,1
2000,TJK,4,4,0.0,0.005997001499250375,0,0.0,1
2000,TKM,8,8,0.0,0.01199400299850075,0,0.0,1
2000,TOG,3,3,0.0,0.004497751124437781,0,0.0,1
2000,TPE,59,55,0.0,0.08845577211394302,0,0.0,1
2000,TTO,18,19,0.0,0.026986506746626688,0,0.0,1
2000,TUN,34,47,0.0,0.050974512743628186,0,0.0,1
2000,TUR,58,57,0.0,0.08695652173913043,0,0.0,1
2000,UAE,5,4,0.0,0.0074962518740629685,0,0.0,1
2000,UGA,13,13,0.0,0.019490254872563718,0,0.0,1
2000,UKR,185,230,0.0,0.2773613193403298,0,0.0,1
2000,URU,16,15,0.0,0.0239880059970015,0,0.0,1
2000,UZB,69,70,0.0,0.10344827586206896,0,0.0,1
2000,VAN,3,3,0.0,0.004497751124437781,0,0.0,1
2000,VEN,49,50,0.0,0.0734632683658171,0,0.0,1
2000,VIE,7,7,0.0,0.010494752623688156,0,0.0,1
2000,VIN,4,4,0.0,0.005997001499250375,0,0.0,1
2000,YEM,2,2,0.0,0.0029985007496251873,0,0.0,1
2000,ZAM,8,8,0.0,0.01199400299850075,0,0.0,1
2000,ZIM,19,16,0.0,0.02848575712143928,0,0.0,1
2004,AFG,5,5,0.0,0.007473841554559043,0,0.0,1
2004,AHO,3,3,0.0,0.004484304932735426,0,0.0,1
2004,ALB,7,7,0.0,0.01046337817638266,0,0.0,1
2004,ALG,57,61,0.0,0.08520179372197309,0,0.0,1
2004,AND,6,6,0.0,0.008968609865470852,0,0.0,1
2004,ANG,5,30,0.0,0.007473841554559043,0,0.0,1
2004,ANT,5,5,0.0,0.007473841554559043,0,0.0,1
2004,ARG,86,151,0.0,0.12855007473841554,0,0.0,1
2004,ARM,19,18,0.0,0.028400597907324365,0,0.0,1
2004,ARU,4,4,0.0,0.005979073243647235,0,0.0,1
2004,ASA,3,3,0.0,0.004484304932735426,0,0.0,1
2004,AUS,219,470,0.0,0.3273542600896861,0,0.0,1
2004,AUT,56,74,0.0,0.08370702541106129,0,0.0,1
2004,AZE,36,36,0.0,0.053811659192825115,0,0.0,1
2004,BAH,18,22,0.0,0.026905829596412557,0,0.0,1
2004,BAN,4,4,0.0,0.005979073243647235,0,0.0,1
2004,BAR,15,10,0.0,0.02242152466367713,0,0.0,1
2004,BDI,5,7,0.0,0.007473841554559043,0,0.0,1
2004,BEL,41,50,0.0,0.061285500747384154,0,0.0,1
2004,BEN,4,4,0.0,0.005979073243647235,0,0.0,1
2004,BER,7,10,0.0,0.01046337817638266,0,0.0,1
2004,BHU,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,BIH,11,9,0.0,0.016442451420029897,0,0.0,1
2004,BIZ,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,BLR,121,151,0.0,0.18086696562032886,0,0.0,1
2004,BOL,11,7,0.0,0.016442451420029897,0,0.0,1
2004,BOT,8,11,0.0,0.01195814648729447,0,0.0,1
2004,BRA,133,241,0.0,0.19880418535127056,0,0.0,1
2004,BRN,10,10,0.0,0.014947683109118086,0,0.0,1
2004,BRU,1,1,0.0,0.0014947683109118087,0,0.0,1
2004,BUL,94,95,0.0,0.14050822122571002,0,0.0,1
2004,BUR,5,5,0.0,0.007473841554559043,0,0.0,1
2004,CAF,4,4,0.0,0.005979073243647235,0,0.0,1
2004,CAM,4,4,0.0,0.005979073243647235,0,0.0,1
2004,CAN,151,262,0.0,0.2257100149476831,0,0.0,1
2004,CAY,8,5,0.0,0.01195814648729447,0,0.0,1
2004,CGO,5,5,0.0,0.007473841554559043,0,0.0,1
2004,CHA,1,1,0.0,0.0014947683109118087,0,0.0,1
2004,CHI,25,22,0.0,0.03736920777279522,0,0.0,1
2004,CIV,5,5,0.0,0.007473841554559043,0,0.0,1
2004,CMR,15,17,0.0,0.02242152466367713,0,0.0,1
2004,COD,4,4,0.0,0.005979073243647235,0,0.0,1
2004,COK,3,3,0.0,0.004484304932735426,0,0.0,1
2004,COL,59,53,0.0,0.08819133034379671,0,0.0,1
2004,COM,3,3,0.0,0.004484304932735426,0,0.0,1
2004,CPV,3,3,0.0,0.004484304932735426,0,0.0,1
2004,CRC,8,20,0.0,0.01195814648729447,0,0.0,1
2004,CRO,57,81,0.0,0.08520179372197309,0,0.0,1
2004,CUB,108,151,0.0,0.16143497757847533,0,0.0,1
2004,CYP,20,20,0.0,0.029895366218236172,0,0.0,1
2004,CZE,104,142,0.0,0.1554559043348281,0,0.0,1
2004,DEN,59,92,0.0,0.08819133034379671,0,0.0,1
2004,DMA,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,DOM,22,33,0.0,0.03288490284005979,0,0.0,1
2004,ECU,15,16,0.0,0.02242152466367713,0,0.0,1
2004,EGY,48,96,0.0,0.07174887892376682,0,0.0,1
2004,ERI,3,4,0.0,0.004484304932735426,0,0.0,1
2004,ESA,9,7,0.0,0.013452914798206279,0,0.0,1
2004,ESP,155,313,0.0,0.23168908819133036,0,0.0,1
2004,EST,34,42,0.0,0.05082212257100149,0,0.0,1
2004,ETH,12,26,0.0,0.017937219730941704,0,0.0,1
2004,FIJ,9,8,0.0,0.013452914798206279,0,0.0,1
2004,FIN,53,53,0.0,0.07922272047832586,0,0.0,1
2004,FSM,5,5,0.0,0.007473841554559043,0,0.0,1
2004,GAB,5,5,0.0,0.007473841554559043,0,0.0,1
2004,GAM,3,2,0.0,0.004484304932735426,0,0.0,1
2004,GBS,3,3,0.0,0.004484304932735426,0,0.0,1
2004,GEO,38,32,0.0,0.05680119581464873,0,0.0,1
2004,GEQ,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,GER,228,441,0.0,0.34080717488789236,0,0.0,1
2004,GHA,9,26,0.0,0.013452914798206279,0,0.0,1
2004,GRE,215,426,0.0,0.3213751868460389,0,0.0,1
2004,GRN,5,5,0.0,0.007473841554559043,0,0.0,1
2004,GUA,17,18,0.0,0.025411061285500747,0,0.0,1
2004,GUI,4,3,0.0,0.005979073243647235,0,0.0,1
2004,GUM,4,4,0.0,0.005979073243647235,0,0.0,1
2004,GUY,4,4,0.0,0.005979073243647235,0,0.0,1
2004,HAI,8,8,0.0,0.01195814648729447,0,0.0,1
2004,HKG,29,32,0.0,0.043348281016442454,0,0.0,1
2004,HON,5,5,0.0,0.007473841554559043,0,0.0,1
2004,HUN,138,208,0.0,0.2062780269058296,0,0.0,1
2004,INA,27,38,0.0,0.04035874439461883,0,0.0,1
2004,IND,43,73,0.0,0.06427503736920777,0,0.0,1
2004,IRI,35,37,0.0,0.052316890881913304,0,0.0,1
2004,IRL,31,46,0.0,0.04633781763826607,0,0.0,1
2004,IRQ,8,23,0.0,0.01195814648729447,0,0.0,1
2004,ISL,20,26,0.0,0.029895366218236172,0,0.0,1
2004,ISR,41,36,0.0,0.061285500747384154,0,0.0,1
2004,ISV,9,6,0.0,0.013452914798206279,0,0.0,1
2004,ITA,175,364,0.0,0.2615844544095665,0,0.0,1
2004,IVB,1,1,0.0,0.0014947683109118087,0,0.0,1
2004,JAM,27,47,0.0,0.04035874439461883,0,0.0,1
2004,JOR,8,8,0.0,0.01195814648729447,0,0.0,1
2004,KAZ,95,114,0.0,0.14200298953662183,0,0.0,1
2004,KEN,16,46,0.0,0.02391629297458894,0,0.0,1
2004,KGZ,32,29,0.0,0.04783258594917788,0,0.0,1
2004,KIR,3,3,0.0,0.004484304932735426,0,0.0,1
2004,KOR,149,260,0.0,0.2227204783258595,0,0.0,1
2004,KSA,12,16,0.0,0.017937219730941704,0,0.0,1
2004,KUW,9,11,0.0,0.013452914798206279,0,0.0,1
2004,LAO,5,5,0.0,0.007473841554559043,0,0.0,1
2004,LAT,37,32,0.0,0.05530642750373692,0,0.0,1
2004,LBA,8,8,0.0,0.01195814648729447,0,0.0,1
2004,LBR,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,LCA,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,LES,3,3,0.0,0.004484304932735426,0,0.0,1
2004,LIB,5,5,0.0,0.007473841554559043,0,0.0,1
2004,LIE,1,1,0.0,0.0014947683109118087,0,0.0,1
2004,LTU,44,59,0.0,0.06576980568011959,0,0.0,1
2004,LUX,10,10,0.0,0.014947683109118086,0,0.0,1
2004,MAD,8,8,0.0,0.01195814648729447,0,0.0,1
2004,MAR,28,55,0.0,0.04185351270553064,0,0.0,1
2004,MAS,31,26,0.0,0.04633781763826607,0,0.0,1
2004,MAW,4,4,0.0,0.005979073243647235,0,0.0,1
2004,MDA,31,33,0.0,0.04633781763826607,0,0.0,1
2004,MDV,4,4,0.0,0.005979073243647235,0,0.0,1
2004,MEX,68,109,0.0,0.10164424514200299,0,0.0,1
2004,MGL,21,20,0.0,0.03139013452914798,0,0.0,1
2004,MKD,14,10,0.0,0.02092675635276532,0,0.0,1
2004,MLI,6,21,0.0,0.008968609865470852,0,0.0,1
2004,MLT,7,7,0.0,0.01046337817638266,0,0.0,1
2004,MON,3,3,0.0,0.004484304932735426,0,0.0,1
2004,MOZ,4,4,0.0,0.005979073243647235,0,0.0,1
2004,MRI,9,9,0.0,0.013452914798206279,0,0.0,1
2004,MTN,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,MYA,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,NAM,9,8,0.0,0.013452914798206279,0,0.0,1
2004,NCA,6,5,0.0,0.008968609865470852,0,0.0,1
2004,NED,99,210,0.0,0.14798206278026907,0,0.0,1
2004,NEP,6,6,0.0,0.008968609865470852,0,0.0,1
2004,NGR,31,70,0.0,0.04633781763826607,0,0.0,1
2004,NIG,4,4,0.0,0.005979073243647235,0,0.0,1
2004,NOR,35,52,0.0,0.052316890881913304,0,0.0,1
2004,NRU,3,3,0.0,0.004484304932735426,0,0.0,1
2004,NZL,84,148,0.0,0.12556053811659193,0,0.0,1
2004,OMA,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,PAK,11,26,0.0,0.016442451420029897,0,0.0,1
2004,PAN,5,4,0.0,0.007473841554559043,0,0.0,1
2004,PAR,6,21,0.0,0.008968609865470852,0,0.0,1
2004,PER,14,12,0.0,0.02092675635276532,0,0.0,1
2004,PHI,21,16,0.0,0.03139013452914798,0,0.0,1
2004,PLE,3,3,0.0,0.004484304932735426,0,0.0,1
2004,PLW,4,4,0.0,0.005979073243647235,0,0.0,1
2004,PNG,6,4,0.0,0.008968609865470852,0,0.0,1
2004,POL,124,194,0.0,0.18535127055306427,0,0.0,1
2004,POR,63,80,0.0,0.09417040358744394,0,0.0,1
2004,PRK,34,36,0.0,0.05082212257100149,0,0.0,1
2004,PUR,38,43,0.0,0.05680119581464873,0,0.0,1
2004,QAT,14,15,0.0,0.02092675635276532,0,0.0,1
2004,ROU,88,108,0.0,0.13153961136023917,0,0.0,1
2004,RSA,68,106,0.0,0.10164424514200299,0,0.0,1
2004,RUS,235,445,0.0,0.351270553064275,0,0.0,1
2004,RWA,5,5,0.0,0.007473841554559043,0,0.0,1
2004,SAM,3,3,0.0,0.004484304932735426,0,0.0,1
2004,SCG,39,85,0.0,0.05829596412556054,0,0.0,1
2004,SEN,17,15,0.0,0.025411061285500747,0,0.0,1
2004,SEY,10,9,0.0,0.014947683109118086,0,0.0,1
2004,SGP,16,16,0.0,0.02391629297458894,0,0.0,1
2004,SKN,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,SLE,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,SLO,66,79,0.0,0.09865470852017937,0,0.0,1
2004,SMR,5,5,0.0,0.007473841554559043,0,0.0,1
2004,SOL,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,SOM,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,SRI,8,7,0.0,0.01195814648729447,0,0.0,1
2004,STP,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,SUD,4,4,0.0,0.005979073243647235,0,0.0,1
2004,SUI,83,98,0.0,0.12406576980568013,0,0.0,1
2004,SUR,4,4,0.0,0.005979073243647235,0,0.0,1
2004,SVK,59,64,0.0,0.08819133034379671,0,0.0,1
2004,SWE,79,114,0.0,0.11808669656203288,0,0.0,1
2004,SWZ,3,3,0.0,0.004484304932735426,0,0.0,1
2004,SYR,6,6,0.0,0.008968609865470852,0,0.0,1
2004,TAN,6,8,0.0,0.008968609865470852,0,0.0,1
2004,TGA,5,5,0.0,0.007473841554559043,0,0.0,1
2004,THA,46,42,0.0,0.0687593423019432,0,0.0,1
2004,TJK,9,9,0.0,0.013452914798206279,0,0.0,1
2004,TKM,10,9,0.0,0.014947683109118086,0,0.0,1
2004,TLS,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,TOG,3,3,0.0,0.004484304932735426,0,0.0,1
2004,TPE,52,88,0.0,0.07772795216741404,0,0.0,1
2004,TTO,18,19,0.0,0.026905829596412557,0,0.0,1
2004,TUN,37,54,0.0,0.05530642750373692,0,0.0,1
2004,TUR,65,64,0.0,0.09715994020926756,0,0.0,1
2004,UAE,5,4,0.0,0.007473841554559043,0,0.0,1
2004,UGA,10,11,0.0,0.014947683109118086,0,0.0,1
2004,UKR,175,239,0.0,0.2615844544095665,0,0.0,1
2004,URU,16,15,0.0,0.02391629297458894,0,0.0,1
2004,UZB,71,69,0.0,0.10612855007473841,0,0.0,1
2004,VAN,2,2,0.0,0.0029895366218236174,0,0.0,1
2004,VEN,51,48,0.0,0.07623318385650224,0,0.0,1
2004,VIE,10,11,0.0,0.014947683109118086,0,0.0,1
2004,VIN,3,3,0.0,0.004484304932735426,0,0.0,1
2004,YEM,3,3,0.0,0.004484304932735426,0,0.0,1
2004,ZAM,6,6,0.0,0.008968609865470852,0,0.0,1
2004,ZIM,11,12,0.0,0.016442451420029897,0,0.0,1
2008,AFG,4,4,0.0,0.005943536404160475,0,0.0,1
2008,AHO,4,3,0.0,0.005943536404160475,0,0.0,1
2008,ALB,12,11,0.0,0.017830609212481426,0,0.0,1
2008,ALG,44,56,0.0,0.06537890044576523,0,0.0,1
2008,AND,5,5,0.0,0.007429420505200594,0,0.0,1
2008,ANG,8,32,0.0,0.01188707280832095,0,0.0,1
2008,ANT,5,5,0.0,0.007429420505200594,0,0.0,1
2008,ARG,71,131,0.0,0.10549777117384844,0,0.0,1
2008,ARM,24,24,0.0,0.03566121842496285,0,0.0,1
2008,ARU,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,ASA,4,4,0.0,0.005943536404160475,0,0.0,1
2008,AUS,219,432,0.0,0.32540861812778604,0,0.0,1
2008,AUT,62,70,0.0,0.09212481426448738,0,0.0,1
2008,AZE,37,44,0.0,0.0549777117384844,0,0.0,1
2008,BAH,22,25,0.0,0.03268945022288262,0,0.0,1
2008,BAN,5,5,0.0,0.007429420505200594,0,0.0,1
2008,BAR,10,8,0.0,0.014858841010401188,0,0.0,1
2008,BDI,3,3,0.0,0.004457652303120356,0,0.0,1
2008,BEL,55,94,0.0,0.08172362555720654,0,0.0,1
2008,BEN,5,5,0.0,0.007429420505200594,0,0.0,1
2008,BER,6,6,0.0,0.008915304606240713,0,0.0,1
2008,BHU,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,BIH,7,5,0.0,0.010401188707280832,0,0.0,1
2008,BIZ,4,4,0.0,0.005943536404160475,0,0.0,1
2008,BLR,122,177,0.0,0.1812778603268945,0,0.0,1
2008,BOL,7,7,0.0,0.010401188707280832,0,0.0,1
2008,BOT,11,11,0.0,0.01634472511144131,0,0.0,1
2008,BRA,145,265,0.0,0.21545319465081725,0,0.0,1
2008,BRN,11,14,0.0,0.01634472511144131,0,0.0,1
2008,BUL,60,70,0.0,0.08915304606240713,0,0.0,1
2008,BUR,6,6,0.0,0.008915304606240713,0,0.0,1
2008,CAF,3,3,0.0,0.004457652303120356,0,0.0,1
2008,CAM,4,4,0.0,0.005943536404160475,0,0.0,1
2008,CAN,185,332,0.0,0.274888558692422,0,0.0,1
2008,CAY,6,4,0.0,0.008915304606240713,0,0.0,1
2008,CGO,5,5,0.0,0.007429420505200594,0,0.0,1
2008,CHA,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,CHI,26,26,0.0,0.03863298662704309,0,0.0,1
2008,CIV,7,21,0.0,0.010401188707280832,0,0.0,1
2008,CMR,16,32,0.0,0.0237741456166419,0,0.0,1
2008,COD,5,5,0.0,0.007429420505200594,0,0.0,1
2008,COK,4,4,0.0,0.005943536404160475,0,0.0,1
2008,COL,74,67,0.0,0.1099554234769688,0,0.0,1
2008,COM,3,3,0.0,0.004457652303120356,0,0.0,1
2008,CPV,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,CRC,8,8,0.0,0.01188707280832095,0,0.0,1
2008,CRO,66,99,0.0,0.09806835066864784,0,0.0,1
2008,CUB,102,158,0.0,0.1515601783060921,0,0.0,1
2008,CYP,17,17,0.0,0.02526002971768202,0,0.0,1
2008,CZE,105,134,0.0,0.15601783060921248,0,0.0,1
2008,DEN,62,84,0.0,0.09212481426448738,0,0.0,1
2008,DJI,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,DMA,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,DOM,21,24,0.0,0.031203566121842496,0,0.0,1
2008,ECU,23,25,0.0,0.03417533432392273,0,0.0,1
2008,EGY,68,100,0.0,0.10104011887072809,0,0.0,1
2008,ERI,6,10,0.0,0.008915304606240713,0,0.0,1
2008,ESA,14,11,0.0,0.020802377414561663,0,0.0,1
2008,ESP,147,282,0.0,0.21842496285289748,0,0.0,1
2008,EST,42,47,0.0,0.06240713224368499,0,0.0,1
2008,ETH,10,27,0.0,0.014858841010401188,0,0.0,1
2008,FIJ,6,6,0.0,0.008915304606240713,0,0.0,1
2008,FIN,55,57,0.0,0.08172362555720654,0,0.0,1
2008,FSM,5,5,0.0,0.007429420505200594,0,0.0,1
2008,GAB,4,4,0.0,0.005943536404160475,0,0.0,1
2008,GAM,3,3,0.0,0.004457652303120356,0,0.0,1
2008,GBS,3,3,0.0,0.004457652303120356,0,0.0,1
2008,GEO,35,35,0.0,0.05200594353640416,0,0.0,1
2008,GEQ,3,3,0.0,0.004457652303120356,0,0.0,1
2008,GER,207,420,0.0,0.3075780089153046,0,0.0,1
2008,GHA,9,9,0.0,0.01337295690936107,0,0.0,1
2008,GRE,105,152,0.0,0.15601783060921248,0,0.0,1
2008,GRN,8,9,0.0,0.01188707280832095,0,0.0,1
2008,GUA,12,12,0.0,0.017830609212481426,0,0.0,1
2008,GUI,5,5,0.0,0.007429420505200594,0,0.0,1
2008,GUM,7,6,0.0,0.010401188707280832,0,0.0,1
2008,GUY,4,4,0.0,0.005943536404160475,0,0.0,1
2008,HAI,7,7,0.0,0.010401188707280832,0,0.0,1
2008,HKG,33,34,0.0,0.04903417533432392,0,0.0,1
2008,HON,8,25,0.0,0.01188707280832095,0,0.0,1
2008,HUN,126,169,0.0,0.18722139673105498,0,0.0,1
2008,INA,17,24,0.0,0.02526002971768202,0,0.0,1
2008,IND,48,53,0.0,0.0713224368499257,0,0.0,1
2008,IRI,40,54,0.0,0.05943536404160475,0,0.0,1
2008,IRL,43,55,0.0,0.0638930163447251,0,0.0,1
2008,IRQ,3,4,0.0,0.004457652303120356,0,0.0,1
2008,ISL,18,27,0.0,0.02674591381872214,0,0.0,1
2008,ISR,47,43,0.0,0.06983655274888559,0,0.0,1
2008,ISV,8,7,0.0,0.01188707280832095,0,0.0,1
2008,ITA,190,333,0.0,0.2823179791976226,0,0.0,1
2008,IVB,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,JAM,29,50,0.0,0.04309063893016345,0,0.0,1
2008,JOR,7,7,0.0,0.010401188707280832,0,0.0,1
2008,KAZ,106,130,0.0,0.1575037147102526,0,0.0,1
2008,KEN,24,46,0.0,0.03566121842496285,0,0.0,1
2008,KGZ,22,20,0.0,0.03268945022288262,0,0.0,1
2008,KIR,2,2,0.0,0.0029717682020802376,0,0.0,1
2008,KOR,142,263,0.0,0.21099554234769688,0,0.0,1
2008,KSA,11,14,0.0,0.01634472511144131,0,0.0,1
2008,KUW,7,8,0.0,0.010401188707280832,0,0.0,1
2008,LAO,4,4,0.0,0.005943536404160475,0,0.0,1
2008,LAT,33,47,0.0,0.04903417533432392,0,0.0,1
2008,LBA,6,6,0.0,0.008915304606240713,0,0.0,1
2008,LBR,4,3,0.0,0.005943536404160475,0,0.0,1
